"row_id","base_row_id","original_case_key","pair_id","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_dataset_id","method_profile_id","config_path","run_root","candidate_fit_path","vb_init_fit_path","row_status_path","health_path","metrics_path","draws_path","stored_posterior_draws"
23,23,"dynamic::gausmix::0p50::5000::default::exdqlm::vb","dynamic::gausmix::0p50::5000::default::exdqlm",205916,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","exdqlm","vb","dynamic::gausmix::0p50::5000","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0023_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0023_dynamic_gausmix_0p50_5000_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0023_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0023_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0023_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0023_draws.rds",20000
24,24,"dynamic::gausmix::0p50::5000::default::exdqlm::mcmc","dynamic::gausmix::0p50::5000::default::exdqlm",216032,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p50::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0024_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0024_dynamic_gausmix_0p50_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0024_dynamic_gausmix_0p50_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0024_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0024_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0024_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0024_draws.rds",20000
25,25,"dynamic::laplace::0p05::500::default::dqlm::vb","dynamic::laplace::0p05::500::default::dqlm",191695,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",500,"default","dqlm","vb","dynamic::laplace::0p05::500","dynamic__dqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0025_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0025_dynamic_laplace_0p05_500_default_dqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0025_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0025_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0025_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0025_draws.rds",20000
26,26,"dynamic::laplace::0p05::500::default::dqlm::mcmc","dynamic::laplace::0p05::500::default::dqlm",201211,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",500,"default","dqlm","mcmc","dynamic::laplace::0p05::500","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0026_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0026_dynamic_laplace_0p05_500_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0026_dynamic_laplace_0p05_500_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0026_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0026_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0026_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0026_draws.rds",20000
27,27,"dynamic::laplace::0p05::500::default::exdqlm::vb","dynamic::laplace::0p05::500::default::exdqlm",201958,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",500,"default","exdqlm","vb","dynamic::laplace::0p05::500","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0027_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0027_dynamic_laplace_0p05_500_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0027_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0027_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0027_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0027_draws.rds",20000
28,28,"dynamic::laplace::0p05::500::default::exdqlm::mcmc","dynamic::laplace::0p05::500::default::exdqlm",211874,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",500,"default","exdqlm","mcmc","dynamic::laplace::0p05::500","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0028_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0028_dynamic_laplace_0p05_500_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0028_dynamic_laplace_0p05_500_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0028_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0028_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0028_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0028_draws.rds",20000
29,29,"dynamic::laplace::0p05::5000::default::dqlm::vb","dynamic::laplace::0p05::5000::default::dqlm",194774,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",5000,"default","dqlm","vb","dynamic::laplace::0p05::5000","dynamic__dqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0029_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0029_dynamic_laplace_0p05_5000_default_dqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0029_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0029_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0029_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0029_draws.rds",20000
30,30,"dynamic::laplace::0p05::5000::default::dqlm::mcmc","dynamic::laplace::0p05::5000::default::dqlm",204490,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",5000,"default","dqlm","mcmc","dynamic::laplace::0p05::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0030_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0030_dynamic_laplace_0p05_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0030_dynamic_laplace_0p05_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0030_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0030_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0030_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0030_draws.rds",20000
31,31,"dynamic::laplace::0p05::5000::default::exdqlm::vb","dynamic::laplace::0p05::5000::default::exdqlm",205258,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",5000,"default","exdqlm","vb","dynamic::laplace::0p05::5000","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0031_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0031_dynamic_laplace_0p05_5000_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0031_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0031_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0031_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0031_draws.rds",20000
32,32,"dynamic::laplace::0p05::5000::default::exdqlm::mcmc","dynamic::laplace::0p05::5000::default::exdqlm",215374,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::laplace::0p05::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0032_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0032_dynamic_laplace_0p05_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0032_dynamic_laplace_0p05_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0032_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0032_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0032_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0032_draws.rds",20000
33,33,"dynamic::laplace::0p25::500::default::dqlm::vb","dynamic::laplace::0p25::500::default::dqlm",191737,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",500,"default","dqlm","vb","dynamic::laplace::0p25::500","dynamic__dqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0033_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0033_dynamic_laplace_0p25_500_default_dqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0033_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0033_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0033_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0033_draws.rds",20000
34,34,"dynamic::laplace::0p25::500::default::dqlm::mcmc","dynamic::laplace::0p25::500::default::dqlm",201253,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",500,"default","dqlm","mcmc","dynamic::laplace::0p25::500","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0034_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0034_dynamic_laplace_0p25_500_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0034_dynamic_laplace_0p25_500_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0034_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0034_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0034_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0034_draws.rds",20000
35,35,"dynamic::laplace::0p25::500::default::exdqlm::vb","dynamic::laplace::0p25::500::default::exdqlm",202000,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",500,"default","exdqlm","vb","dynamic::laplace::0p25::500","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0035_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0035_dynamic_laplace_0p25_500_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0035_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0035_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0035_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0035_draws.rds",20000
36,36,"dynamic::laplace::0p25::500::default::exdqlm::mcmc","dynamic::laplace::0p25::500::default::exdqlm",211916,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",500,"default","exdqlm","mcmc","dynamic::laplace::0p25::500","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0036_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0036_dynamic_laplace_0p25_500_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0036_dynamic_laplace_0p25_500_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0036_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0036_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0036_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0036_draws.rds",20000
37,37,"dynamic::laplace::0p25::5000::default::dqlm::vb","dynamic::laplace::0p25::5000::default::dqlm",194816,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",5000,"default","dqlm","vb","dynamic::laplace::0p25::5000","dynamic__dqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0037_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0037_dynamic_laplace_0p25_5000_default_dqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0037_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0037_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0037_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0037_draws.rds",20000
38,38,"dynamic::laplace::0p25::5000::default::dqlm::mcmc","dynamic::laplace::0p25::5000::default::dqlm",204532,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",5000,"default","dqlm","mcmc","dynamic::laplace::0p25::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0038_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0038_dynamic_laplace_0p25_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0038_dynamic_laplace_0p25_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0038_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0038_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0038_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0038_draws.rds",20000
39,39,"dynamic::laplace::0p25::5000::default::exdqlm::vb","dynamic::laplace::0p25::5000::default::exdqlm",205300,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",5000,"default","exdqlm","vb","dynamic::laplace::0p25::5000","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0039_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0039_dynamic_laplace_0p25_5000_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0039_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0039_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0039_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0039_draws.rds",20000
40,40,"dynamic::laplace::0p25::5000::default::exdqlm::mcmc","dynamic::laplace::0p25::5000::default::exdqlm",215416,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",5000,"default","exdqlm","mcmc","dynamic::laplace::0p25::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0040_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0040_dynamic_laplace_0p25_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/dynamic/row_0040_dynamic_laplace_0p25_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0040_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0040_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0040_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0040_draws.rds",20000
41,41,"dynamic::laplace::0p50::500::default::dqlm::vb","dynamic::laplace::0p50::500::default::dqlm",191690,"not_started","full_dynamic_vb",6,FALSE,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","dqlm","vb","dynamic::laplace::0p50::500","dynamic__dqlm__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0041_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0041_dynamic_laplace_0p50_500_default_dqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0041_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0041_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0041_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0041_draws.rds",20000
