"block","root_kind","family","tau","fit_size","prior_semantics","model","inference","method","root_id","original_scenario_key","original_case_key","baseline_gate_overall","baseline_healthy","selected_source_type","selected_source_subtype","selected_candidate","selected_variant_tag","selected_fit_path","selected_health_path","selected_summary_path","source_path","gate_overall","healthy","runtime_sec","improved_over_baseline","selection_mode","selection_reason"
"dynamic","dynamic","gausmix","0p95",5000,"default","dqlm","mcmc","mcmc::dqlm","root__dynamic__gausmix__tau_0p95__lasttt_5000","dynamic::gausmix::0p95::5000::default","dynamic::gausmix::0p95::5000::default::dqlm::mcmc","WARN",TRUE,"dynamic_summary_csv","dynamic_archive_summary","tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix","tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_dqlm_tau_0p95_fit_tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix_dqlm_gausmix_TT5000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_summary_tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_summary_tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix.csv","PASS",TRUE,19384.026,TRUE,"promoted_over_healthy_baseline","Promoted `tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix` because it improved the original baseline gate from `WARN` to `PASS`."
"dynamic","dynamic","gausmix","0p95",5000,"default","dqlm","vb","vb::dqlm","root__dynamic__gausmix__tau_0p95__lasttt_5000","dynamic::gausmix::0p95::5000::default","dynamic::gausmix::0p95::5000::default::dqlm::vb","WARN",TRUE,"syncedbase_faithful_replay_20260407","phase1_vb_all","row_0011","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0011.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0011.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0011.csv","PASS",TRUE,428.993,TRUE,"promoted_syncedbase_faithful_replay","Promote synced-base faithful replay row row_0011 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
"dynamic","dynamic","gausmix","0p95",5000,"default","exdqlm","mcmc","mcmc::exdqlm","root__dynamic__gausmix__tau_0p95__lasttt_5000","dynamic::gausmix::0p95::5000::default","dynamic::gausmix::0p95::5000::default::exdqlm::mcmc","WARN",TRUE,"syncedbase_faithful_replay_20260407","phase5_dynamic_mcmc","row_0262","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0262.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0262.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0262.csv","PASS",TRUE,1945.455,TRUE,"promoted_syncedbase_faithful_replay","Promote synced-base faithful replay row row_0262 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
"dynamic","dynamic","gausmix","0p95",5000,"default","exdqlm","vb","vb::exdqlm","root__dynamic__gausmix__tau_0p95__lasttt_5000","dynamic::gausmix::0p95::5000::default","dynamic::gausmix::0p95::5000::default::exdqlm::vb","WARN",TRUE,"syncedbase_faithful_replay_20260407","phase1_vb_all","row_0012","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_exdqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0012.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0012.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0012.csv","PASS",TRUE,974.438,TRUE,"promoted_syncedbase_faithful_replay","Promote synced-base faithful replay row row_0012 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
"dynamic","dynamic","laplace","0p05",500,"default","dqlm","mcmc","mcmc::dqlm","root__dynamic__laplace__tau_0p05__lasttt_500","dynamic::laplace::0p05::500::default","dynamic::laplace::0p05::500::default::dqlm::mcmc","FAIL",FALSE,"dynamic_archive_rescore_20260405","archive_rescore_existing","archive_existing","rhsns_full_relaunch_20260327","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_dqlm_tau_0p05_fit_rhsns_full_relaunch_20260327.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0012.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0012.csv","PASS",TRUE,444.656,TRUE,"promoted_dynamic_residual","Promote dynamic residual candidate rhsns_full_relaunch_20260327 from phase archive_rescore_existing after improving original baseline from FAIL to PASS."
"dynamic","dynamic","laplace","0p05",500,"default","dqlm","vb","vb::dqlm","root__dynamic__laplace__tau_0p05__lasttt_500","dynamic::laplace::0p05::500::default","dynamic::laplace::0p05::500::default::dqlm::vb","PASS",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/tables/method_signoff_long.csv","PASS",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy and no promoted candidate was required."
"dynamic","dynamic","laplace","0p05",500,"default","exdqlm","mcmc","mcmc::exdqlm","root__dynamic__laplace__tau_0p05__lasttt_500","dynamic::laplace::0p05::500::default","dynamic::laplace::0p05::500::default::exdqlm::mcmc","FAIL",FALSE,"dynamic_restored_closure_20260410","phase2_dynamic_broad_repair","final_lap005_tt500_slice_deep320_hedge","orig288_sync0p4p0_dynamic_restored_closure_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_exdqlm_tau_0p05_fit_orig288_sync0p4p0_dynamic_restored_closure_20260410_final_lap005_tt500_slice_deep320_hedge.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/health/health_0017.csv",,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/health/health_0017.csv","WARN",TRUE,1483.752,TRUE,"promoted_dynamic_restored_closure","Promote dynamic restored-closure candidate final_lap005_tt500_slice_deep320_hedge after improving accepted carry-forward from FAIL to WARN; winner chosen within case by gate, multi-metric rank, and runtime."
"dynamic","dynamic","laplace","0p05",500,"default","exdqlm","vb","vb::exdqlm","root__dynamic__laplace__tau_0p05__lasttt_500","dynamic::laplace::0p05::500::default","dynamic::laplace::0p05::500::default::exdqlm::vb","WARN",TRUE,"syncedbase_faithful_replay_20260407","phase1_vb_all","row_0014","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p05_fit_orig288_sync0p4p0_faithful_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0014.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0014.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0014.csv","PASS",TRUE,645.386,TRUE,"promoted_syncedbase_faithful_replay","Promote synced-base faithful replay row row_0014 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
"dynamic","dynamic","laplace","0p05",5000,"default","dqlm","mcmc","mcmc::dqlm","root__dynamic__laplace__tau_0p05__lasttt_5000","dynamic::laplace::0p05::5000::default","dynamic::laplace::0p05::5000::default::dqlm::mcmc","WARN",TRUE,"syncedbase_faithful_replay_20260407","phase5_dynamic_mcmc","row_0264","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_dqlm_tau_0p05_fit_orig288_sync0p4p0_faithful_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0264.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0264.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0264.csv","PASS",TRUE,1785.524,TRUE,"promoted_syncedbase_faithful_replay","Promote synced-base faithful replay row row_0264 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
"dynamic","dynamic","laplace","0p05",5000,"default","dqlm","vb","vb::dqlm","root__dynamic__laplace__tau_0p05__lasttt_5000","dynamic::laplace::0p05::5000::default","dynamic::laplace::0p05::5000::default::dqlm::vb","WARN",TRUE,"syncedbase_faithful_replay_20260407","phase1_vb_all","row_0015","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p05_fit_orig288_sync0p4p0_faithful_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0015.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0015.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0015.csv","PASS",TRUE,361.245,TRUE,"promoted_syncedbase_faithful_replay","Promote synced-base faithful replay row row_0015 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
"dynamic","dynamic","laplace","0p05",5000,"default","exdqlm","mcmc","mcmc::exdqlm","root__dynamic__laplace__tau_0p05__lasttt_5000","dynamic::laplace::0p05::5000::default","dynamic::laplace::0p05::5000::default::exdqlm::mcmc","FAIL",FALSE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/tables/method_signoff_long.csv","FAIL",FALSE,,FALSE,"unresolved_baseline_fail","Baseline original fit remains FAIL and no promoted candidate with explicit non-FAIL evidence was available."
"dynamic","dynamic","laplace","0p05",5000,"default","exdqlm","vb","vb::exdqlm","root__dynamic__laplace__tau_0p05__lasttt_5000","dynamic::laplace::0p05::5000::default","dynamic::laplace::0p05::5000::default::exdqlm::vb","FAIL",FALSE,"dynamic_archive_rescore_20260405","archive_rescore_existing","archive_existing","rhsns_full_relaunch_20260327","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_exdqlm_tau_0p05_fit_rhsns_full_relaunch_20260327.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0015.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0015.csv","WARN",TRUE,1493.772,TRUE,"promoted_dynamic_residual","Promote dynamic residual candidate rhsns_full_relaunch_20260327 from phase archive_rescore_existing after improving original baseline from FAIL to WARN."
"dynamic","dynamic","laplace","0p25",500,"default","dqlm","mcmc","mcmc::dqlm","root__dynamic__laplace__tau_0p25__lasttt_500","dynamic::laplace::0p25::500::default","dynamic::laplace::0p25::500::default::dqlm::mcmc","FAIL",FALSE,"dynamic_archive_rescore_20260405","archive_rescore_existing","archive_existing","rhsns_full_relaunch_20260327","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_dqlm_tau_0p25_fit_rhsns_full_relaunch_20260327.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0016.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0016.csv","PASS",TRUE,907.663,TRUE,"promoted_dynamic_residual","Promote dynamic residual candidate rhsns_full_relaunch_20260327 from phase archive_rescore_existing after improving original baseline from FAIL to PASS."
"dynamic","dynamic","laplace","0p25",500,"default","dqlm","vb","vb::dqlm","root__dynamic__laplace__tau_0p25__lasttt_500","dynamic::laplace::0p25::500::default","dynamic::laplace::0p25::500::default::dqlm::vb","PASS",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p25_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/tables/method_signoff_long.csv","PASS",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy and no promoted candidate was required."
"dynamic","dynamic","laplace","0p25",500,"default","exdqlm","mcmc","mcmc::exdqlm","root__dynamic__laplace__tau_0p25__lasttt_500","dynamic::laplace::0p25::500::default","dynamic::laplace::0p25::500::default::exdqlm::mcmc","FAIL",FALSE,"dynamic_archive_rescore_20260405","archive_rescore_existing","archive_existing","slice_wave1_20260319","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_exdqlm_tau_0p25_fit_slice_wave1_20260319.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0003.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0003.csv","WARN",TRUE,741.185,TRUE,"promoted_dynamic_residual","Promote dynamic residual candidate slice_wave1_20260319 from phase archive_rescore_existing after improving original baseline from FAIL to WARN."
"dynamic","dynamic","laplace","0p25",500,"default","exdqlm","vb","vb::exdqlm","root__dynamic__laplace__tau_0p25__lasttt_500","dynamic::laplace::0p25::500::default","dynamic::laplace::0p25::500::default::exdqlm::vb","WARN",TRUE,"syncedbase_faithful_replay_20260407","phase1_vb_all","row_0018","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p25_fit_orig288_sync0p4p0_faithful_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0018.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0018.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0018.csv","PASS",TRUE,134.307,TRUE,"promoted_syncedbase_faithful_replay","Promote synced-base faithful replay row row_0018 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
