"row_id","base_row_id","original_case_key","phase","phase_order","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","seed_slot","seed","candidate_label","candidate_source_type","candidate_source_subtype","source_rank","reference_gate","accepted_baseline_gate","run_root","run_config_path","sim_output_path","baseline_fit_path","source_reference_fit_path","vb_reference_fit_path","source_run_root","source_run_config_path","selected_variant_tag_source","candidate_fit_path","row_status_path","health_path","metrics_path","draws_path","missing_inputs","historical_source_kind","phase1_registry_source","hist_mh_proposal","hist_mh_adapt","hist_laplace_refresh_interval","hist_laplace_refresh_start","hist_laplace_refresh_weight","hist_slice_width","hist_slice_max_steps","hist_n_burn","hist_n_mcmc","hist_trace_every","hist_progress_every","hist_init_from_vb_requested","hist_init_from_vb","hist_vb_path","hist_baseline_fit_path"
115,61,"dynamic::normal::0p25::5000::default::dqlm::mcmc","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","dqlm","mcmc",3,201644,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","PASS","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0115_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0277_run_config.rds","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_dqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed03.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0115.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0115.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0115.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0115.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,61,"dynamic::normal::0p25::5000::default::dqlm::mcmc","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","dqlm","mcmc",4,210642,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","PASS","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0116_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0277_run_config.rds","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_dqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed04.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0116.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0116.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0116.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0116.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,62,"dynamic::normal::0p25::5000::default::dqlm::vb","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","dqlm","vb",1,191119,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","PASS","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0117_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0031_run_config.rds","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed01.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0117.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0117.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0117.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0117.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,62,"dynamic::normal::0p25::5000::default::dqlm::vb","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","dqlm","vb",2,191220,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","PASS","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0118_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0031_run_config.rds","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed02.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0118.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0118.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0118.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0118.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,62,"dynamic::normal::0p25::5000::default::dqlm::vb","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","dqlm","vb",3,192128,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","PASS","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0119_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0031_run_config.rds","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed03.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0119.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0119.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0119.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0119.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,62,"dynamic::normal::0p25::5000::default::dqlm::vb","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","dqlm","vb",4,201126,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","PASS","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0120_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0031_run_config.rds","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed04.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0120.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0120.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0120.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0120.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,63,"dynamic::normal::0p25::5000::default::exdqlm::mcmc","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","exdqlm","mcmc",1,211298,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","WARN","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0121_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0278_run_config.rds","slice_wave2_20260319","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed01.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0121.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0121.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0121.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0121.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,63,"dynamic::normal::0p25::5000::default::exdqlm::mcmc","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","exdqlm","mcmc",2,211399,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","WARN","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0122_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0278_run_config.rds","slice_wave2_20260319","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed02.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0122.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0122.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0122.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0122.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,63,"dynamic::normal::0p25::5000::default::exdqlm::mcmc","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","exdqlm","mcmc",3,212307,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","WARN","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0123_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0278_run_config.rds","slice_wave2_20260319","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed03.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0123.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0123.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0123.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0123.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,63,"dynamic::normal::0p25::5000::default::exdqlm::mcmc","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","exdqlm","mcmc",4,221305,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","WARN","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0124_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0278_run_config.rds","slice_wave2_20260319","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed04.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0124.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0124.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0124.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0124.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,64,"dynamic::normal::0p25::5000::default::exdqlm::vb","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","exdqlm","vb",1,201382,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","PASS","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0125_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0032_run_config.rds","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_exdqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed01.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0125.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0125.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0125.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0125.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,64,"dynamic::normal::0p25::5000::default::exdqlm::vb","phase1_dynamic_tt5000_exact_replay",1,"dynamic","dynamic","normal","0p25","0p25",5000,"default","exdqlm","vb",2,201483,"exact_accepted_source","accepted_selected_fit_exact_source","faithful_replay_20260407",0,"FAIL","PASS","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/configs/row_0126_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__qdesn_0p4p0_integration/results/qdesn_mcmc_validation/dynamic_exdqlm_crossstudy_effective_w300_postdraw_deepdesn_sources/dlm_constV_smallW/normal/tau_0p25/fit_input_effTT5000_totalTT5313/sim_output.rds",NA,NA,NA,"/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0032_run_config.rds","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_exdqlm_tau_0p25_fit_orig288_dynamic_tt5000_exactspec_repair_20260414_exact_accepted_source_seed02.rds","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/rows/row_0126.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/health/health_0126.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/metrics/metrics_0126.csv","tools/merge_reports/full288_original288_dynamic_tt5000_exactspec_repair_20260414/draws/draws_0126.rds",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
