"original_case_key","original_scenario_key","block","family","tau","fit_size","prior_semantics","model","inference","candidate_source_type","candidate_source_subtype","source_rank","selected_candidate","selected_variant_tag","selected_fit_path","selected_health_path","selected_summary_path","source_path","gate_overall","healthy","runtime_sec","evidence_note"
"static_shrink::laplace::0p25::1000::rhs::al::mcmc","static_shrink::laplace::0p25::1000::rhs","static_shrink","laplace","0p25",1000,"rhs","al","mcmc","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_al_tau_0p25_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,31.276,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::laplace::0p25::1000::rhs::al::mcmc","static_shrink::laplace::0p25::1000::rhs","static_shrink","laplace","0p25",1000,"rhs","al","mcmc","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_al_tau_0p25_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","PASS",TRUE,439.288,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::laplace::0p25::1000::rhs::al::vb","static_shrink::laplace::0p25::1000::rhs","static_shrink","laplace","0p25",1000,"rhs","al","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_al_tau_0p25_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,1.116,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::laplace::0p25::1000::rhs::al::vb","static_shrink::laplace::0p25::1000::rhs","static_shrink","laplace","0p25",1000,"rhs","al","vb","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_al_tau_0p25_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","WARN",TRUE,30.996,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::laplace::0p25::1000::rhs::exal::mcmc","static_shrink::laplace::0p25::1000::rhs","static_shrink","laplace","0p25",1000,"rhs","exal","mcmc","hybrid_291_selection","static_refresh_nonfail",2,"F080_sub2_s105","static_exal_f080_sub2_s105_rhs_legacy_20260403","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_static_exal_f080_sub2_s105_rhs_legacy_20260403.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_static_exal_f080_sub2_s105_rhs_legacy_20260403_exal_laplace_TT1000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhs_legacy_20260403.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhs_legacy_20260403.csv","WARN",TRUE,178.513,"Refreshed stale static exal-mcmc row became directly reusable under F080_sub2_s105."
"static_shrink::laplace::0p25::1000::rhs::exal::mcmc","static_shrink::laplace::0p25::1000::rhs","static_shrink","laplace","0p25",1000,"rhs","exal","mcmc","hybrid_291_selection","static_residual_broad_default",3,"F085_sub2_s100","failband2_F085_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_failband2_F085_sub2_s100.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_failband2_F085_sub2_s100_exal_laplace_TT1000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_laplace.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_laplace.csv","WARN",TRUE,62.465,"Residual-band static case kept on the broad F085_sub2_s100 default without a local override."
"static_shrink::laplace::0p25::1000::rhs::exal::vb","static_shrink::laplace::0p25::1000::rhs","static_shrink","laplace","0p25",1000,"rhs","exal","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_exal_tau_0p25_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","WARN",TRUE,16.372,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::laplace::0p25::1000::rhs::exal::vb","static_shrink::laplace::0p25::1000::rhs","static_shrink","laplace","0p25",1000,"rhs","exal","vb","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_exal_tau_0p25_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","WARN",TRUE,68.058,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::laplace::0p25::1000::ridge::al::mcmc","static_shrink::laplace::0p25::1000::ridge","static_shrink","laplace","0p25",1000,"ridge","al","mcmc","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/mcmc/mcmc_al_tau_0p25_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,30.609,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::laplace::0p25::1000::ridge::al::vb","static_shrink::laplace::0p25::1000::ridge","static_shrink","laplace","0p25",1000,"ridge","al","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/vb/vb_al_tau_0p25_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,1.113,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::laplace::0p25::1000::ridge::exal::mcmc","static_shrink::laplace::0p25::1000::ridge","static_shrink","laplace","0p25",1000,"ridge","exal","mcmc","hybrid_291_selection","static_refresh_nonfail",2,"F080_sub2_s105","static_exal_f080_sub2_s105_rhsns_current_20260403","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_static_exal_f080_sub2_s105_rhsns_current_20260403.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_static_exal_f080_sub2_s105_rhsns_current_20260403_exal_laplace_TT1000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhsns_current_20260403.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhsns_current_20260403.csv","WARN",TRUE,57.279,"Refreshed stale static exal-mcmc row became directly reusable under F080_sub2_s105."
"static_shrink::laplace::0p25::1000::ridge::exal::vb","static_shrink::laplace::0p25::1000::ridge","static_shrink","laplace","0p25",1000,"ridge","exal","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/vb/vb_exal_tau_0p25_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","WARN",TRUE,16.185,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::laplace::0p95::100::rhs::al::mcmc","static_shrink::laplace::0p95::100::rhs","static_shrink","laplace","0p95",100,"rhs","al","mcmc","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/mcmc/mcmc_al_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,6.566,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::laplace::0p95::100::rhs::al::mcmc","static_shrink::laplace::0p95::100::rhs","static_shrink","laplace","0p95",100,"rhs","al","mcmc","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/mcmc/mcmc_al_tau_0p95_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","PASS",TRUE,149.053,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::laplace::0p95::100::rhs::al::vb","static_shrink::laplace::0p95::100::rhs","static_shrink","laplace","0p95",100,"rhs","al","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/vb/vb_al_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,0.885,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::laplace::0p95::100::rhs::al::vb","static_shrink::laplace::0p95::100::rhs","static_shrink","laplace","0p95",100,"rhs","al","vb","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/vb/vb_al_tau_0p95_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","PASS",TRUE,30.627,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::laplace::0p95::100::rhs::exal::mcmc","static_shrink::laplace::0p95::100::rhs","static_shrink","laplace","0p95",100,"rhs","exal","mcmc","hybrid_291_selection","static_refresh_nonfail",2,"F080_sub2_s105","static_exal_f080_sub2_s105_rhsns_current_20260403","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/mcmc/mcmc_exal_tau_0p95_fit_static_exal_f080_sub2_s105_rhsns_current_20260403.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_static_exal_f080_sub2_s105_rhsns_current_20260403_exal_laplace_TT100.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhsns_current_20260403.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhsns_current_20260403.csv","PASS",TRUE,51.846,"Refreshed stale static exal-mcmc row became directly reusable under F080_sub2_s105."
