root_id	root_kind	family	tau	fit_size	prior	inference	model	method	signoff_grade	comparison_eligible	convergence_certified	signoff_reason	status	finite_ok	domain_ok	execution_healthy	vb_converged	vb_stop_reason	vb_trace_length	vb_elbo_tail_rel_range	vb_elbo_tail_rel_drift	vb_sigma_tail_rel_range	vb_gamma_tail_rel_range	vb_s_tail_rel_range	vb_delta_state_last	vb_delta_sigma_last	vb_delta_gamma_last	vb_delta_s_last	vb_ld_trace_rows	vb_ld_local_mode_pass	vb_ld_committed_stable_tail	vb_ld_candidate_local_pass_rate_tail	vb_ld_committed_local_pass_rate_tail	vb_ld_mode_fallback_rate	vb_ld_stabilized_rate_tail	vb_rhs_collapse_flag	vb_rhs_tau_near_zero	vb_rhs_beta_collapse	vb_rhs_tau	vb_rhs_c2	vb_rhs_lambda_mean	mcmc_n_keep	mcmc_ess_sigma	mcmc_ess_gamma	mcmc_ess_state	mcmc_ess_tau	mcmc_ess_c2	mcmc_ess_lambda_mean	mcmc_acf1_sigma	mcmc_acf1_gamma	mcmc_acf1_state	mcmc_geweke_absz_sigma	mcmc_geweke_absz_gamma	mcmc_geweke_absz_state	mcmc_half_drift_sigma	mcmc_half_drift_gamma	mcmc_half_drift_state	mcmc_accept_rate	mcmc_accept_rate_burn	mcmc_accept_rate_keep	mcmc_kernel_exact	mcmc_signoff_ready	run_root
root__static_paper__laplace__tau_0p05__tt_1000	static_paper	laplace	0.05	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	57	3.23241917057526e-06	3.23241917057526e-06	NA	NA	NA	0.00235149528290268	1.86575392568944e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p05__tt_1000	static_paper	laplace	0.05	1000	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	25.2786290258106	3.8320952212902	47.6170775564356	NA	NA	NA	0.945255682635579	0.988278503748678	0.909007555639408	0.470782577192911	0.112487255295863	0.621535273248991	0.148952405482539	0.13232901053962	0.192302111137062	0.083	0.0855	0.078	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p05__tt_1000	static_paper	laplace	0.05	1000	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	422.939737653266	NA	53.322671944752	NA	NA	NA	0.358840756512623	NA	0.887410859703125	0.193374861515085	NA	1.10793812269176	0.0219212241252005	NA	0.0951420168727909	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p25__tt_100	static_paper	laplace	0.25	100	paper	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p25__tt_100	static_paper	laplace	0.25	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	13	2.23803870131818e-05	2.23803870131818e-05	NA	NA	NA	0.00434226217430589	5.86914174314224e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p25__tt_100	static_paper	laplace	0.25	100	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	322.066544090788	21.3318381135725	254.534563749544	NA	NA	NA	0.512413981614388	0.958186428680448	0.547539394422948	0.0749585421410799	3.22312943109421	2.22494351392088	0.114154066605204	0.215068189270173	0.0232487680999108	0.318	0.31	0.322	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p25__tt_100	static_paper	laplace	0.25	100	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	436.874957412241	NA	191.019020316134	NA	NA	NA	0.391485644737025	NA	0.619623932518872	1.22434932073902	NA	0.0511422884905214	0.230519609025574	NA	0.22695251407664	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p25__tt_1000	static_paper	laplace	0.25	1000	paper	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p25__tt_1000	static_paper	laplace	0.25	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	18	3.57295522776072e-06	3.57295522776072e-06	NA	NA	NA	0.00142984853107919	8.72037859456221e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p25__tt_1000	static_paper	laplace	0.25	1000	paper	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	half_chain_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	111.636573836075	4.24085391319714	97.1804871696342	NA	NA	NA	0.798968128580459	0.991545682917426	0.822692381319232	1.36463425966577	2.13019595433169	0.321711657145774	0.564328074913969	1.18564965208526	0.178197566005013	0.19	0.244	0.163	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p25__tt_1000	static_paper	laplace	0.25	1000	paper	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	424.604169569519	NA	158.937518983232	NA	NA	NA	0.403479594673179	NA	0.725481463767652	2.32313819755384	NA	1.04908488513012	0.0543090036449473	NA	0.316713273969064	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p95__tt_100	static_paper	laplace	0.95	100	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	92	4.22783592106568e-05	4.22783592106568e-05	0.000408926978455941	0.00124154310023349	0.000203053963561936	0.00017992535440281	9.75189869212301e-05	0.000722861772267436	0	92	FALSE	FALSE	0.4	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p95__tt_100	static_paper	laplace	0.95	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	66	2.58829178020154e-05	2.58829178020154e-05	NA	NA	NA	0.0108122980350109	5.82543633003141e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p95__tt_100	static_paper	laplace	0.95	100	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	18.3148855495713	3.28090060080265	39.422733590335	NA	NA	NA	0.963993638880298	0.99345312501605	0.888304924599913	0.257414676281817	1.02473897255803	1.60645613015546	0.00985851464904122	0.0975898651077778	0.0152943296269241	0.267666666666667	0.283	0.237	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p95__tt_100	static_paper	laplace	0.95	100	paper	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	459.829342134099	NA	43.6701466987518	NA	NA	NA	0.369590884453285	NA	0.900778361319701	1.67294465284303	NA	0.0649517934665077	0.228355452540767	NA	0.0872339929747805	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p95__tt_1000	static_paper	laplace	0.95	1000	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	133	8.61546057694566e-06	8.61546057694566e-06	0.000108076507153508	0.000324669558496538	4.06923188719312e-05	3.35686481243991e-05	2.2879683539867e-05	0.000176724855680988	0	133	FALSE	FALSE	0.4	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p95__tt_1000	static_paper	laplace	0.95	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	56	3.19589023534404e-06	3.19589023534404e-06	NA	NA	NA	0.00142938215590765	2.98589974856434e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p95__tt_1000	static_paper	laplace	0.95	1000	paper	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	low_ess	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	22.5020741754096	1.403241780357	47.8747015874519	NA	NA	NA	0.95594312181096	0.997194644867521	0.915826068222899	0.607460754426913	0.850094303965075	0.36052728265454	0.375939346615051	0.0313471252261255	0.302842288049758	0.0823333333333333	0.0825	0.082	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p95__tt_1000	static_paper	laplace	0.95	1000	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	556.512702967595	NA	79.0227230204719	NA	NA	NA	0.28446349549925	NA	0.853393078439204	0.458159114984923	NA	0.0402228031473863	0.0601012116730816	NA	0.0331480006635815	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p05__tt_100	static_paper	normal	0.05	100	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	207	6.24653253201031e-05	6.24653253201031e-05	0.000684738242681629	0.00156423113310042	7.51052768136258e-05	0.00024106297151158	9.43944717877176e-05	0.000569507487780729	0	207	FALSE	TRUE	1	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p05__tt_100	static_paper	normal	0.05	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	35	2.98878881645483e-05	2.98878881645483e-05	NA	NA	NA	0.00497071691222439	2.79493972955014e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p05__tt_100	static_paper	normal	0.05	100	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	26.499688223969	5.21062427447024	80.9777595335831	NA	NA	NA	0.940218428915074	0.989622437081443	0.850037958884205	1.59715734586132	2.73285550988152	4.18773549499854	0.00344541590616555	0.603908585837735	0.439171076719789	0.284	0.2855	0.281	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p05__tt_100	static_paper	normal	0.05	100	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	461.797922340064	NA	78.9900009823732	NA	NA	NA	0.367745214144141	NA	0.853449337639367	1.52465623338537	NA	1.82672807345508	0.0599235825865002	NA	0.0963430119935631	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p05__tt_1000	static_paper	normal	0.05	1000	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	182	1.26905392367294e-05	1.26905392367294e-05	0.000181402673249462	0.000460445214092062	3.10110594149887e-05	1.30248640104469e-05	2.8219983233102e-05	0.000209336694054763	0	182	FALSE	TRUE	0.8	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p05__tt_1000	static_paper	normal	0.05	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	61	3.3651671611532e-06	3.3651671611532e-06	NA	NA	NA	0.00144303816437227	8.70610134817706e-07	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p05__tt_1000	static_paper	normal	0.05	1000	paper	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	low_ess	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	19.9489551956623	2.3750323251036	35.635122479891	NA	NA	NA	0.960844015411113	0.995256453131777	0.937531024355791	0.104538317717423	0.734624166863482	2.61277019885741	0.00766554463667842	0.103300642831492	0.45032481019466	0.08	0.084	0.072	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p05__tt_1000	static_paper	normal	0.05	1000	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	549.669773520492	NA	101.245114005781	NA	NA	NA	0.29013901064687	NA	0.844387708759262	1.46819850524173	NA	0.0425859565342166	0.0656056361264119	NA	0.0904173630017383	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p25__tt_100	static_paper	normal	0.25	100	paper	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p25__tt_100	static_paper	normal	0.25	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	14	2.99143154259444e-05	2.99143154259444e-05	NA	NA	NA	0.00467677054679405	0.000138832203477657	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p25__tt_100	static_paper	normal	0.25	100	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8000	36.7900627656519	20.489163418411	1010.45382030348	NA	NA	NA	0.953581471501243	0.994890157385266	0.761075162735796	2.29904835360179	1.6472062258113	1.57725360036816	0.583057999229955	0.483559089442934	0.0719719410324315	0.326363636363636	0.331333333333333	0.3245	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p25__tt_100	static_paper	normal	0.25	100	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	440.970882144203	NA	188.020891731312	NA	NA	NA	0.387527631072237	NA	0.655317412354521	1.43924752616365	NA	0.924845812772057	0.0473129134689276	NA	0.0131189534994189	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p25__tt_1000	static_paper	normal	0.25	1000	paper	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p25__tt_1000	static_paper	normal	0.25	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	19	2.26828674199903e-06	2.26828674199903e-06	NA	NA	NA	0.000602034515240879	5.88235126586234e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p25__tt_1000	static_paper	normal	0.25	1000	paper	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	low_ess; half_chain_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	7.46883413920849	2.05136285143386	60.9194257591613	NA	NA	NA	0.963243679991377	0.99590157912207	0.885048840861388	0.116457183265543	0.513121267827289	0.708835551940168	1.04603580914906	1.24315955477323	0.131437236040986	0.146	0.184	0.127	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p25__tt_1000	static_paper	normal	0.25	1000	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	487.850222473865	NA	205.256457374527	NA	NA	NA	0.343779832644222	NA	0.695150415129021	0.707201175142536	NA	0.278990217860514	0.144265880566516	NA	0.114046801152245	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p95__tt_100	static_paper	normal	0.95	100	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged_stabilized	300	0.000101576315765293	0.000101576315765293	0.00146082233225448	0.00334521087745558	7.8647194742803e-05	0.000653092670227479	0.000169474624187649	0.000890210382589629	0	300	FALSE	TRUE	1	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p95__tt_100	static_paper	normal	0.95	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	52	2.88471472828501e-05	2.88471472828501e-05	NA	NA	NA	0.00642111710322046	2.58140704145204e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
