"t","y","mu","q_true_05","q_true_50","q_true_95","q_syn_05","q_syn_50","q_syn_95","window","q_model_p005","q_model_p050","q_model_p095"
4327,-5.37927429236134,-6.52361497725903,-11.4818791632742,-6.52361497725903,-1.56535079124388,-11.0706346796564,-6.76655168443497,-1.6293252037484,"forecast",-11.0269955930766,-6.84281519784272,-1.90682985045366
4328,-5.4623126173337,-4.33142164200685,-9.28968576608433,-4.33142164200685,0.626842482070623,-9.87835438011397,-3.98460668052408,0.331355564958091,"forecast",-9.61368086899817,-4.13632731354638,0.0564677307005369
4329,-3.42069223051894,-2.3691038485358,-7.32736791069547,-2.3691038485358,2.58916021362387,-8.06731433214294,-2.31150170653997,2.7356218402623,"forecast",-7.59894900789155,-2.39041623271145,2.81429687361352
4330,0.241166223660946,-0.724104367060809,-5.68236836732261,-0.724104367060809,4.23415963320099,-5.95246001409909,-0.959266111904727,3.32938385317823,"forecast",-5.91078713180796,-1.08894985660111,3.26360731973757
4331,-1.39206377222075,0.536429747306798,-4.42183419107709,0.536429747306798,5.49469368569069,-4.39591553495776,0.0458215060504992,5.85774196878486,"forecast",-4.09073667917199,-0.137596279931062,5.64035242130836
4332,1.67858317979316,1.30971268991613,-3.64855118660982,1.30971268991613,6.26797656644207,-4.54516017210616,0.552024299972564,5.76798279921635,"forecast",-4.31371472018396,0.516136084056517,5.49794902410015
4333,0.487483933961222,1.62244388156409,-3.33581993312382,1.62244388156409,6.580707696252,-4.14037960286301,1.4422484339121,5.77341618334496,"forecast",-4.05469801960029,1.38570970615939,5.69095077671411
4334,3.491620445936,1.44914076353955,-3.50912298933017,1.44914076353955,6.40740451640927,-4.27257043219041,0.915778632548822,5.68614231290289,"forecast",-3.8099334368804,0.946041402889712,5.71614150667728
4335,-0.829842598282081,0.877791507308211,-4.08047218376307,0.877791507308211,5.83605519837949,-5.38659510081774,0.307869321196341,5.22166423353797,"forecast",-5.23582234341312,0.226176676298209,5.22377558306324
4336,-3.90950747310857,-0.085006634769432,-5.04327026406188,-0.085006634769432,4.87325699452301,-5.52982163223198,-0.678425997731874,4.25712737565901,"forecast",-5.29463786787533,-0.655691637874603,4.27455690577467
4337,0.762794679990641,-1.32553086510239,-6.28379443263546,-1.32553086510239,3.63273270243068,-7.13052335101596,-1.95614972572293,3.0572610854096,"forecast",-6.89970312585527,-1.83177910111827,2.59362378221763
4338,-2.19160100652476,-2.65189312471165,-7.61015663050465,-2.65189312471165,2.30637038108135,-8.33547377992921,-3.49428271255095,1.65579080632241,"forecast",-8.25625039940718,-3.42708315830009,1.63563127668307
4339,-7.32406260739407,-4.01204016028062,-8.97030360435268,-4.01204016028062,0.94622328379144,-9.90408936745819,-4.50997042926911,0.696626299392885,"forecast",-9.81898664480568,-4.50986734527409,0.486546898644011
4340,-4.10366568256733,-5.30022321535084,-10.258486597721,-5.30022321535084,-0.341959832980728,-11.3791193104888,-6.02762535137144,-1.54713660288481,"forecast",-11.4844036580238,-5.96726351089945,-1.59409297741119
4341,-7.86077992055259,-6.31836933060695,-11.276632651294,-6.31836933060695,-1.36010600991993,-11.8462289107409,-6.80122885473065,-1.67512474504742,"forecast",-11.674787189149,-6.7861841280494,-1.68791626385222
4342,-6.85486899998475,-7.03244791728647,-11.9907111763091,-7.03244791728647,-2.07418465826381,-12.4874713324404,-7.35407540122564,-2.06780573826465,"forecast",-12.2191005696015,-7.32029402197855,-2.18844913717918
4343,-6.77994263580191,-7.31888131431065,-12.2771445116876,-7.31888131431065,-2.36061811693369,-12.6548283370018,-7.8649857385248,-2.83359518882289,"forecast",-12.6004036969575,-7.90145222486504,-2.81263294901178
4344,-7.44391235568646,-7.13812828896276,-12.0963914247126,-7.13812828896276,-2.17986515321288,-13.4987869670099,-8.10210286363331,-2.1416554011893,"forecast",-12.9360424538764,-8.13293665447583,-2.52375440522502
4345,-0.466026019787668,-6.48110761470974,-11.4393706888512,-6.48110761470974,-1.52284454056832,-11.5534834229487,-6.645067699784,-1.25458754371756,"forecast",-11.4294026868669,-6.60340614327266,-1.79017992390853
4346,-4.15237613585728,-5.29341310899735,-10.251676121549,-5.29341310899735,-0.335150096445727,-10.4090847281289,-5.186013385086,-0.718545102133304,"forecast",-9.92362791752252,-5.03800910594076,-0.762838314199083
4347,-0.668633662693188,-3.72974357155466,-8.68800652253524,-3.72974357155466,1.22851937942591,-8.90328334886787,-3.13679960359628,1.09473880858046,"forecast",-8.69388760053649,-3.12209254874789,1.00190263147665
4348,-3.11225253623554,-1.80317356556152,-6.76143645498989,-1.80317356556152,3.15508932386684,-6.62972173193494,-1.65477549745217,3.00937417229197,"forecast",-6.55352776743849,-1.66345736086093,3.0057511355872
4349,5.76748801299976,0.322500909939992,-4.63576191795517,0.322500909939992,5.28076373783515,-5.42325710843457,0.383001394062827,5.44247679388071,"forecast",-5.33051982087568,0.351713885765068,5.41618698538011
4350,7.55275636860882,2.62962336525158,-2.32863940112952,2.62962336525158,7.58788613163268,-1.43994442472974,2.86053136826958,8.13643350852955,"forecast",-1.40545457142028,2.83386316632596,8.10214111926669
4351,9.22671841556494,4.91134376923254,-0.0469189356538378,4.91134376923254,9.86960647411891,0.00351071823417763,5.81865835903317,10.5465632632706,"forecast",0.296917878995086,5.60803939561545,10.1678122849463
4352,3.50233902612103,7.02581399626425,2.06755135285311,7.02581399626425,11.9840766396754,2.25021533495875,7.52326579858849,12.7267648318036,"forecast",2.42752851062074,7.50492796406776,11.9997324855821
4353,7.97977768188251,8.76939655416855,3.81113397221296,8.76939655416855,13.7276591361241,4.4279224516503,8.96006498524832,14.2232895514712,"forecast",4.40122950263819,8.81372765276997,14.1413486473399
4354,13.357870728455,10.1231320699013,5.16486954938149,10.1231320699013,15.0813945904212,5.37517971130567,10.4288045080255,15.4791652230749,"forecast",5.31792848041437,10.4448541716,15.5038621927748
4355,9.45821241408521,10.9995768625205,6.04131440341649,10.9995768625205,15.9578393216245,5.40528437724619,11.8080269239613,16.7827213032953,"forecast",5.42392072520952,11.8313148554048,16.7320536918952
4356,11.0737411717625,11.2426143343496,6.2843519366414,11.2426143343496,16.2008767320579,6.65430671822882,11.7370241611194,17.1154866124997,"forecast",6.67815315629045,11.8177219340309,17.0296951973096
4357,13.9550101606566,10.8720988784067,5.91383654207418,10.8720988784067,15.8303612147392,6.75193919106118,11.377863833479,16.2828183262423,"forecast",6.77188526717155,11.3268814082827,16.2080377536603
4358,14.2151079686271,9.90173605944862,4.9434737844717,9.90173605944862,14.8599983344255,4.71828039450425,10.4008580846808,15.1364022599481,"forecast",4.82627951810528,10.4094545344558,15.0105782835817
4359,5.84133916340819,8.34317820707551,3.38491599343413,8.34317820707551,13.3014404207169,3.46200835091873,8.7596304918617,13.5995979188191,"forecast",3.80857003756401,8.80827363020853,13.5353837504719
4360,6.50351702666067,6.1859462846601,1.22768413233427,6.1859462846601,11.1442084369859,1.55162837564356,6.89611009588077,11.6807208398521,"forecast",2.07646254148983,6.915163441756,11.6444634431619
4361,3.90960592802859,3.62018568157228,-1.33807640945793,3.62018568157228,8.57844777260248,-0.909898997320895,3.76413101459887,8.73009465542588,"forecast",-0.797451028318119,3.75720411670085,8.64422572161635
4362,0.170183010086431,0.741719022445497,-4.21654300730887,0.741719022445497,5.69998105219986,-4.1155860185711,1.0787060419306,6.24236173079013,"forecast",-4.09040659942441,1.21036985867268,5.85853668470478
4363,0.506007929152563,-2.31606673122582,-7.27432869972399,-2.31606673122582,2.64219523727235,-7.81647779420621,-2.22345711854528,2.61342753278167,"forecast",-6.99231643693905,-2.05015831610461,2.94533702453378
4364,-9.63590745939668,-5.36162678311291,-10.3198886903744,-5.36162678311291,-0.403364875851433,-10.9994286245974,-5.49177293753633,-0.600323939806394,"forecast",-10.7202960884379,-5.459986121269,-0.652446167344912
4365,-5.3955438422366,-8.34260547223126,-13.3008673182754,-8.34260547223126,-3.38434362618712,-12.9441767370751,-7.86068614350313,-3.1814266254352,"forecast",-12.9181810389034,-7.7892257155844,-3.16470973662786
4366,-11.0584061864344,-10.9774065680339,-15.9356683528799,-10.9774065680339,-6.01914478318792,-15.5951202043018,-10.7696879733493,-5.75589405374409,"forecast",-15.4631296747131,-10.9645909149031,-5.98239652292568
4367,-12.5629624425159,-13.2361605561492,-18.1944222798161,-13.2361605561492,-8.27789883248224,-17.9522243220267,-13.0458452137912,-7.23009184273815,"forecast",-18.0656144958169,-13.1770057623124,-7.94344367058627
4368,-17.6727507569009,-14.9783335998203,-19.9365952623271,-14.9783335998203,-10.0200719373135,-19.7065220872706,-14.9711242042839,-9.53053969984552,"forecast",-19.5404456116759,-15.0876698236247,-9.54982061146698
4369,-18.5759671845825,-16.168117745724,-21.1263793470897,-16.168117745724,-11.2098561443584,-20.8910164326155,-15.6106790046366,-10.7661296620509,"forecast",-20.8263112837911,-15.7701553322229,-10.8275817240553
4370,-11.8355222289331,-16.7286994002633,-21.6869609405066,-16.7286994002633,-11.77043786002,-21.3939316720981,-16.6552603977416,-11.915224476167,"forecast",-21.367933600556,-16.6104403541505,-11.9485316265555
4371,-18.3068856821777,-16.5883471694461,-21.5466086485858,-16.5883471694461,-11.6300856903063,-20.7911308431313,-16.1721272998158,-11.2700840161925,"forecast",-20.6183065463363,-16.0921502072506,-11.9034377526305
4372,-11.0931311827124,-15.9113410115374,-20.8696024295925,-15.9113410115374,-10.9530795934823,-20.465597937098,-15.4904391883831,-11.2393634256996,"forecast",-20.5549952636567,-15.5499874020835,-11.2148706274795
4373,-13.359837597748,-14.6368642377545,-19.5951255947438,-14.6368642377545,-9.67860288076529,-18.9947008110684,-14.2634473609939,-8.7675596001629,"forecast",-18.932207000719,-14.3135038790495,-9.06124427400318
4374,-10.397686376359,-12.955583002552,-17.9138442984944,-12.955583002552,-7.99732170660956,-18.1699999052236,-12.7323843982481,-7.60665663673454,"forecast",-18.0705788265807,-12.6901825691279,-7.60272274768525
4375,-10.0571382546026,-10.9383686096,-15.8966298445146,-10.9383686096,-5.98010737468541,-15.4755469094161,-10.57390048163,-5.81744007293464,"forecast",-15.4713687298876,-10.5356430115189,-6.65839480420681
4376,-5.61591083799208,-8.7456896099483,-13.7039507838542,-8.7456896099483,-3.7874284360424,-13.50563160931,-8.9878456266822,-3.70114501870522,"forecast",-13.4460345074905,-8.9882452757153,-3.99837682529323
4377,-6.45875705221715,-6.47931500591226,-11.4375761188287,-6.47931500591226,-1.52105389299582,-11.5037356410623,-6.70402321053048,-1.21659013469215,"forecast",-11.4728953609317,-6.75141294495054,-0.933541844950756
4378,-6.29954084350551,-4.32777949735102,-9.2860405492973,-4.32777949735102,0.630481554595268,-9.49975371992469,-4.37746777044472,0.314655574307821,"forecast",-9.47579482228737,-4.35868767754905,0.341641473925851
4379,3.3316605581983,-2.40652909274288,-7.3647900837384,-2.40652909274288,2.55173189825263,-7.4873606082053,-2.34471684748592,2.30845735724873,"forecast",-7.40468084645079,-2.53963398774613,2.50219399841175
4380,-6.66495597385247,-0.731706504705168,-5.68996743476935,-0.731706504705168,4.22655442535901,-6.34387615375847,-1.19267871928747,3.83181358267269,"forecast",-6.35167289446582,-1.18849454740657,3.71016495044385
4381,3.12827278234885,0.428001737212963,-4.53025913193933,0.428001737212963,5.38626260636526,-4.48948614460917,0.34525195284591,5.13164840428535,"forecast",-4.4601933108893,0.267165522509109,5.06943061731881
4382,0.487142717512693,1.21338241769751,-3.74487839056236,1.21338241769751,6.17164322595737,-4.01791175047782,1.0787317684234,6.08230124592253,"forecast",-3.85193794807807,1.03384331654882,5.69184516621065
4383,-1.04097132808513,1.48789364891129,-3.47036709847557,1.48789364891129,6.44615439629815,-4.50885684403144,1.24998904254953,6.11576102949237,"forecast",-3.9253785040749,1.33053899562734,5.82589919004851
4384,-0.12937433500061,1.28014871600485,-3.67811197052836,1.28014871600485,6.23840940253805,-4.62712730321071,1.62989503777411,5.66365003096134,"forecast",-4.54871894525562,1.58928812265411,5.62527949501678
4385,-1.77664525513036,0.663702329292741,-4.29455829640607,0.663702329292741,5.62196295499155,-4.87399886491698,0.7949797242565,5.20327950127792,"forecast",-4.83886963180029,0.819015073476078,4.93807299321204
4386,1.45177995343577,-0.307406297003455,-5.26566686188701,-0.307406297003455,4.6508542678801,-5.89192265468786,-0.67475690584644,4.76747781834481,"forecast",-5.67125085857515,-0.711847836574101,4.03837970784643
4387,-2.05690849078451,-1.48545581397111,-6.44371631805843,-1.48545581397111,3.4728046901162,-7.27779218535049,-1.8309517193367,3.35619205602392,"forecast",-7.23687734310785,-1.91692549744093,3.39084647405215
4388,0.03641601455681,-2.81849400613267,-7.77675444944262,-2.81849400613267,2.13976643717727,-8.56732195253517,-3.65008568623856,1.58500083861432,"forecast",-8.4749452783212,-3.40707752920139,1.64970355359715
4389,-5.51039679502007,-4.12824076723363,-9.08650114978493,-4.12824076723363,0.830019615317666,-9.23842406671698,-5.40307600735735,-0.0272201781665846,"forecast",-9.21954751981521,-5.43843392929815,-0.122696736906955
4390,-8.17951652652179,-5.36375216472733,-10.3220124865386,-5.36375216472733,-0.405491842916093,-10.780086782691,-6.08071677423116,-0.254627642596945,"forecast",-10.8276381571075,-5.93640067929938,-0.631704657645832
4391,-6.90045133230183,-6.38079416842242,-11.3390544295121,-6.38079416842242,-1.42253390733277,-12.1171287410661,-6.83533890248879,-2.03197673778159,"forecast",-12.0709686269575,-6.74155393139615,-2.24249581066243
4392,-6.32019930481546,-7.04200838857323,-12.0002685889597,-7.04200838857323,-2.08374818818679,-11.7580134830129,-7.71511879699811,-2.90031782094014,"forecast",-11.9629752627766,-7.73760827768421,-2.94590143173807
4393,-4.88206911578927,-7.27903127082801,-12.2372914105295,-7.27903127082801,-2.32077113112649,-12.6655769252641,-7.35315328799958,-2.86153396737062,"forecast",-12.5703291449114,-7.31874124800314,-2.89531600332334
4394,-8.33482977653654,-7.03802248341487,-11.9962825624497,-7.03802248341487,-2.07976240438,-12.1231386590159,-7.40374957200414,-2.03045808471341,"forecast",-12.3406823321643,-7.46762256592633,-2.09359088658573
4395,-11.9048951540276,-6.35216242478755,-11.310422443174,-6.35216242478755,-1.39390240640107,-11.4790676974758,-6.89890008879963,-1.41484911536161,"forecast",-11.4313581983445,-6.8655873109089,-1.53577852050037
4396,-11.964342679582,-5.24085732887877,-10.1991172866352,-5.24085732887877,-0.282597371122379,-10.0741574272161,-5.41577870182231,-0.31690111417737,"forecast",-10.0563597401501,-5.42357406352154,-0.469374859920722
4397,-1.39252976509943,-3.72069608215652,-8.67895597930119,-3.72069608215652,1.23756381498815,-8.59289214124074,-3.82342229574339,0.656135082166017,"forecast",-8.66918752450897,-3.796110263428,0.601514031143978
4398,-0.321050852190444,-1.77185993348912,-6.73011977004054,-1.77185993348912,3.18639990306229,-6.87874139988592,-1.38348274544249,2.97691712662938,"forecast",-6.8254087578894,-1.32852558127638,2.88876997475767
4399,-0.141817951610502,0.405459179730844,-4.55280059624591,0.405459179730844,5.36371895570759,-5.1939754578077,0.419128276710594,5.52971935756861,"forecast",-5.00554567143874,0.441289262921341,5.46717744373776
4400,3.26165967644808,2.67593675558605,-2.28232295983476,2.67593675558605,7.63419647100686,-2.72411303285781,2.96870289185961,7.53066469076703,"forecast",-2.56964679478352,2.97224492041234,7.44987171355806
4401,4.30900091827576,4.93308398053447,-0.0251756743492937,4.93308398053447,9.89134363541822,0.0961930579551494,5.21795274762869,9.91920704332915,"forecast",0.325715910003304,5.20899645420791,9.86070678466805
4402,10.7739831459406,7.01463017281507,2.05637057844933,7.01463017281507,11.9728897671808,2.19615252164313,7.60819058422218,11.6491091300788,"forecast",2.42550534992975,7.78163704022736,11.5975524949059
4403,5.54299689316298,8.83884422395312,3.88058469008622,8.83884422395312,13.79710375782,4.03746934249348,9.28949611856006,14.2386351563034,"forecast",4.08266283102643,9.38628471074911,13.9645476354332
4404,6.57518350900841,10.1754644968007,5.21720502341338,10.1754644968007,15.1337239701881,5.60910444788173,10.5183028071077,15.9163830196705,"forecast",5.86243521349922,10.3824388881106,15.894374787261
4405,11.3220102541552,10.9908135624214,6.03255414949419,10.9908135624214,15.9490729753487,6.0548631123554,11.6006284924111,16.392699908726,"forecast",6.16327630340298,11.5685740844144,16.1542951450004
